STATE,YEAR,MONTH,MONTH_NUM,RAINFALL
COASTAL KARNATAKA,1957,JUN,6,755.8
COASTAL KARNATAKA,1957,JUL,7,1101.1
COASTAL KARNATAKA,1957,AUG,8,703.9
COASTAL KARNATAKA,1957,SEP,9,98.0
COASTAL KARNATAKA,1957,OCT,10,189.0
COASTAL KARNATAKA,1957,NOV,11,148.9
COASTAL KARNATAKA,1957,DEC,12,0.1
COASTAL KARNATAKA,1958,JAN,1,0.5
COASTAL KARNATAKA,1958,FEB,2,0.1
COASTAL KARNATAKA,1958,MAR,3,1.7
COASTAL KARNATAKA,1958,APR,4,46.6
COASTAL KARNATAKA,1958,MAY,5,184.8
COASTAL KARNATAKA,1958,JUN,6,1031.4
COASTAL KARNATAKA,1958,JUL,7,1253.7
COASTAL KARNATAKA,1958,AUG,8,705.8
COASTAL KARNATAKA,1958,SEP,9,296.9
COASTAL KARNATAKA,1958,OCT,10,114.1
COASTAL KARNATAKA,1958,NOV,11,49.1
COASTAL KARNATAKA,1958,DEC,12,2.8
COASTAL KARNATAKA,1959,JAN,1,0.0
COASTAL KARNATAKA,1959,FEB,2,0.0
COASTAL KARNATAKA,1959,MAR,3,0.0
COASTAL KARNATAKA,1959,APR,4,30.4
COASTAL KARNATAKA,1959,MAY,5,204.4
COASTAL KARNATAKA,1959,JUN,6,994.4
COASTAL KARNATAKA,1959,JUL,7,1727.0
COASTAL KARNATAKA,1959,AUG,8,704.1
COASTAL KARNATAKA,1959,SEP,9,521.6
COASTAL KARNATAKA,1959,OCT,10,75.3
COASTAL KARNATAKA,1959,NOV,11,52.0
COASTAL KARNATAKA,1959,DEC,12,21.7
COASTAL KARNATAKA,1960,JAN,1,0.0
COASTAL KARNATAKA,1960,FEB,2,0.0
COASTAL KARNATAKA,1960,MAR,3,8.5
COASTAL KARNATAKA,1960,APR,4,40.7
COASTAL KARNATAKA,1960,MAY,5,393.7
COASTAL KARNATAKA,1960,JUN,6,790.6
COASTAL KARNATAKA,1960,JUL,7,1053.2
COASTAL KARNATAKA,1960,AUG,8,510.5
COASTAL KARNATAKA,1960,SEP,9,450.5
COASTAL KARNATAKA,1960,OCT,10,169.0
COASTAL KARNATAKA,1960,NOV,11,87.6
COASTAL KARNATAKA,1960,DEC,12,0.0
COASTAL KARNATAKA,1961,JAN,1,0.0
COASTAL KARNATAKA,1961,FEB,2,0.0
COASTAL KARNATAKA,1961,MAR,3,0.9
COASTAL KARNATAKA,1961,APR,4,47.7
COASTAL KARNATAKA,1961,MAY,5,635.0
COASTAL KARNATAKA,1961,JUN,6,1013.0
COASTAL KARNATAKA,1961,JUL,7,1884.9
COASTAL KARNATAKA,1961,AUG,8,936.3
COASTAL KARNATAKA,1961,SEP,9,702.8
COASTAL KARNATAKA,1961,OCT,10,309.6
COASTAL KARNATAKA,1961,NOV,11,21.0
COASTAL KARNATAKA,1961,DEC,12,2.7
COASTAL KARNATAKA,1962,JAN,1,0.2
COASTAL KARNATAKA,1962,FEB,2,3.4
COASTAL KARNATAKA,1962,MAR,3,0.1
COASTAL KARNATAKA,1962,APR,4,31.6
COASTAL KARNATAKA,1962,MAY,5,359.4
COASTAL KARNATAKA,1962,JUN,6,405.4
COASTAL KARNATAKA,1962,JUL,7,1307.9
COASTAL KARNATAKA,1962,AUG,8,1080.9
COASTAL KARNATAKA,1962,SEP,9,413.5
COASTAL KARNATAKA,1962,OCT,10,313.4
COASTAL KARNATAKA,1962,NOV,11,18.5
COASTAL KARNATAKA,1962,DEC,12,83.3
COASTAL KARNATAKA,1963,JAN,1,1.1
COASTAL KARNATAKA,1963,FEB,2,0.7
COASTAL KARNATAKA,1963,MAR,3,28.6
COASTAL KARNATAKA,1963,APR,4,38.5
COASTAL KARNATAKA,1963,MAY,5,86.0
COASTAL KARNATAKA,1963,JUN,6,682.3
COASTAL KARNATAKA,1963,JUL,7,887.6
COASTAL KARNATAKA,1963,AUG,8,1013.8
COASTAL KARNATAKA,1963,SEP,9,181.0
COASTAL KARNATAKA,1963,OCT,10,233.7
COASTAL KARNATAKA,1963,NOV,11,8.2
COASTAL KARNATAKA,1963,DEC,12,10.0
COASTAL KARNATAKA,1964,JAN,1,0.0
COASTAL KARNATAKA,1964,FEB,2,0.0
COASTAL KARNATAKA,1964,MAR,3,2.6
COASTAL KARNATAKA,1964,APR,4,5.8
COASTAL KARNATAKA,1964,MAY,5,23.4
COASTAL KARNATAKA,1964,JUN,6,631.7
COASTAL KARNATAKA,1964,JUL,7,864.0
COASTAL KARNATAKA,1964,AUG,8,978.1
COASTAL KARNATAKA,1964,SEP,9,363.9
COASTAL KARNATAKA,1964,OCT,10,200.2
COASTAL KARNATAKA,1964,NOV,11,53.1
COASTAL KARNATAKA,1964,DEC,12,17.6
COASTAL KARNATAKA,1965,JAN,1,2.5
COASTAL KARNATAKA,1965,FEB,2,0.0
COASTAL KARNATAKA,1965,MAR,3,0.0
COASTAL KARNATAKA,1965,APR,4,9.7
COASTAL KARNATAKA,1965,MAY,5,39.7
COASTAL KARNATAKA,1965,JUN,6,797.8
COASTAL KARNATAKA,1965,JUL,7,1002.5
COASTAL KARNATAKA,1965,AUG,8,577.2
COASTAL KARNATAKA,1965,SEP,9,196.8
COASTAL KARNATAKA,1965,OCT,10,25.1
COASTAL KARNATAKA,1965,NOV,11,20.1
COASTAL KARNATAKA,1965,DEC,12,159.8
COASTAL KARNATAKA,1966,JAN,1,3.7
COASTAL KARNATAKA,1966,FEB,2,0.0
COASTAL KARNATAKA,1966,MAR,3,0.8
COASTAL KARNATAKA,1966,APR,4,11.8
COASTAL KARNATAKA,1966,MAY,5,196.0
COASTAL KARNATAKA,1966,JUN,6,577.9
COASTAL KARNATAKA,1966,JUL,7,1122.4
COASTAL KARNATAKA,1966,AUG,8,278.3
COASTAL KARNATAKA,1966,SEP,9,299.6
COASTAL KARNATAKA,1966,OCT,10,191.9
COASTAL KARNATAKA,1966,NOV,11,231.5
COASTAL KARNATAKA,1966,DEC,12,62.8
COASTAL KARNATAKA,1967,JAN,1,2.0
COASTAL KARNATAKA,1967,FEB,2,0.0
COASTAL KARNATAKA,1967,MAR,3,0.1
COASTAL KARNATAKA,1967,APR,4,18.5
COASTAL KARNATAKA,1967,MAY,5,86.7
COASTAL KARNATAKA,1967,JUN,6,658.7
COASTAL KARNATAKA,1967,JUL,7,1368.5
COASTAL KARNATAKA,1967,AUG,8,673.4
COASTAL KARNATAKA,1967,SEP,9,237.1
COASTAL KARNATAKA,1967,OCT,10,124.8
COASTAL KARNATAKA,1967,NOV,11,7.4
COASTAL KARNATAKA,1967,DEC,12,4.5
COASTAL KARNATAKA,1968,JAN,1,2.0
COASTAL KARNATAKA,1968,FEB,2,0.0
COASTAL KARNATAKA,1968,MAR,3,6.3
COASTAL KARNATAKA,1968,APR,4,43.7
COASTAL KARNATAKA,1968,MAY,5,19.2
COASTAL KARNATAKA,1968,JUN,6,826.6
COASTAL KARNATAKA,1968,JUL,7,1550.5
COASTAL KARNATAKA,1968,AUG,8,456.3
COASTAL KARNATAKA,1968,SEP,9,304.9
COASTAL KARNATAKA,1968,OCT,10,221.4
COASTAL KARNATAKA,1968,NOV,11,30.1
COASTAL KARNATAKA,1968,DEC,12,0.1
COASTAL KARNATAKA,1969,JAN,1,0.0
COASTAL KARNATAKA,1969,FEB,2,0.0
COASTAL KARNATAKA,1969,MAR,3,1.2
COASTAL KARNATAKA,1969,APR,4,44.8
COASTAL KARNATAKA,1969,MAY,5,49.9
COASTAL KARNATAKA,1969,JUN,6,704.8
COASTAL KARNATAKA,1969,JUL,7,1253.9
COASTAL KARNATAKA,1969,AUG,8,488.2
COASTAL KARNATAKA,1969,SEP,9,542.7
COASTAL KARNATAKA,1969,OCT,10,163.4
COASTAL KARNATAKA,1969,NOV,11,82.6
COASTAL KARNATAKA,1969,DEC,12,11.4
COASTAL KARNATAKA,1970,JAN,1,0.0
COASTAL KARNATAKA,1970,FEB,2,0.0
COASTAL KARNATAKA,1970,MAR,3,2.0
COASTAL KARNATAKA,1970,APR,4,30.9
COASTAL KARNATAKA,1970,MAY,5,260.4
COASTAL KARNATAKA,1970,JUN,6,843.7
COASTAL KARNATAKA,1970,JUL,7,1259.2
COASTAL KARNATAKA,1970,AUG,8,1130.5
COASTAL KARNATAKA,1970,SEP,9,328.7
COASTAL KARNATAKA,1970,OCT,10,157.8
COASTAL KARNATAKA,1970,NOV,11,28.7
COASTAL KARNATAKA,1970,DEC,12,0.0
COASTAL KARNATAKA,1971,JAN,1,0.0
COASTAL KARNATAKA,1971,FEB,2,0.1
COASTAL KARNATAKA,1971,MAR,3,0.4
COASTAL KARNATAKA,1971,APR,4,23.5
COASTAL KARNATAKA,1971,MAY,5,268.3
COASTAL KARNATAKA,1971,JUN,6,1113.2
COASTAL KARNATAKA,1971,JUL,7,1017.0
COASTAL KARNATAKA,1971,AUG,8,532.6
COASTAL KARNATAKA,1971,SEP,9,215.6
COASTAL KARNATAKA,1971,OCT,10,55.2
COASTAL KARNATAKA,1971,NOV,11,7.0
COASTAL KARNATAKA,1971,DEC,12,2.5
COASTAL KARNATAKA,1972,JAN,1,0.0
COASTAL KARNATAKA,1972,FEB,2,0.5
COASTAL KARNATAKA,1972,MAR,3,0.2
COASTAL KARNATAKA,1972,APR,4,17.0
COASTAL KARNATAKA,1972,MAY,5,153.4
COASTAL KARNATAKA,1972,JUN,6,716.9
COASTAL KARNATAKA,1972,JUL,7,1068.8
COASTAL KARNATAKA,1972,AUG,8,522.9
COASTAL KARNATAKA,1972,SEP,9,131.2
COASTAL KARNATAKA,1972,OCT,10,201.6
COASTAL KARNATAKA,1972,NOV,11,38.7
COASTAL KARNATAKA,1972,DEC,12,5.8
COASTAL KARNATAKA,1973,JAN,1,0.0
COASTAL KARNATAKA,1973,FEB,2,0.0
COASTAL KARNATAKA,1973,MAR,3,0.0
COASTAL KARNATAKA,1973,APR,4,15.3
COASTAL KARNATAKA,1973,MAY,5,83.0
COASTAL KARNATAKA,1973,JUN,6,765.5
COASTAL KARNATAKA,1973,JUL,7,982.1
COASTAL KARNATAKA,1973,AUG,8,915.9
COASTAL KARNATAKA,1973,SEP,9,178.5
COASTAL KARNATAKA,1973,OCT,10,140.7
COASTAL KARNATAKA,1973,NOV,11,39.6
COASTAL KARNATAKA,1973,DEC,12,5.4
COASTAL KARNATAKA,1974,JAN,1,0.0
COASTAL KARNATAKA,1974,FEB,2,0.0
COASTAL KARNATAKA,1974,MAR,3,5.5
COASTAL KARNATAKA,1974,APR,4,25.8
COASTAL KARNATAKA,1974,MAY,5,168.1
COASTAL KARNATAKA,1974,JUN,6,474.7
COASTAL KARNATAKA,1974,JUL,7,1465.9
COASTAL KARNATAKA,1974,AUG,8,741.7
COASTAL KARNATAKA,1974,SEP,9,361.8
COASTAL KARNATAKA,1974,OCT,10,182.4
COASTAL KARNATAKA,1974,NOV,11,7.6
COASTAL KARNATAKA,1974,DEC,12,0.0
COASTAL KARNATAKA,1975,JAN,1,0.3
COASTAL KARNATAKA,1975,FEB,2,0.0
COASTAL KARNATAKA,1975,MAR,3,7.0
COASTAL KARNATAKA,1975,APR,4,8.0
COASTAL KARNATAKA,1975,MAY,5,103.0
COASTAL KARNATAKA,1975,JUN,6,1327.8
COASTAL KARNATAKA,1975,JUL,7,1095.5
COASTAL KARNATAKA,1975,AUG,8,958.6
COASTAL KARNATAKA,1975,SEP,9,537.1
COASTAL KARNATAKA,1975,OCT,10,199.5
COASTAL KARNATAKA,1975,NOV,11,63.1
COASTAL KARNATAKA,1975,DEC,12,0.1
COASTAL KARNATAKA,1976,JAN,1,0.0
COASTAL KARNATAKA,1976,FEB,2,0.0
COASTAL KARNATAKA,1976,MAR,3,8.1
COASTAL KARNATAKA,1976,APR,4,20.3
COASTAL KARNATAKA,1976,MAY,5,35.8
COASTAL KARNATAKA,1976,JUN,6,492.7
COASTAL KARNATAKA,1976,JUL,7,1187.1
COASTAL KARNATAKA,1976,AUG,8,644.4
COASTAL KARNATAKA,1976,SEP,9,346.4
COASTAL KARNATAKA,1976,OCT,10,50.3
COASTAL KARNATAKA,1976,NOV,11,138.3
COASTAL KARNATAKA,1976,DEC,12,10.6
COASTAL KARNATAKA,1977,JAN,1,0.0
COASTAL KARNATAKA,1977,FEB,2,1.9
COASTAL KARNATAKA,1977,MAR,3,3.3
COASTAL KARNATAKA,1977,APR,4,24.7
COASTAL KARNATAKA,1977,MAY,5,116.1
COASTAL KARNATAKA,1977,JUN,6,855.7
COASTAL KARNATAKA,1977,JUL,7,1290.3
COASTAL KARNATAKA,1977,AUG,8,441.1
COASTAL KARNATAKA,1977,SEP,9,266.5
COASTAL KARNATAKA,1977,OCT,10,198.5
COASTAL KARNATAKA,1977,NOV,11,180.8
COASTAL KARNATAKA,1977,DEC,12,0.0
COASTAL KARNATAKA,1978,JAN,1,0.3
COASTAL KARNATAKA,1978,FEB,2,0.5
COASTAL KARNATAKA,1978,MAR,3,0.0
COASTAL KARNATAKA,1978,APR,4,11.8
COASTAL KARNATAKA,1978,MAY,5,251.6
COASTAL KARNATAKA,1978,JUN,6,1212.6
COASTAL KARNATAKA,1978,JUL,7,1222.5
COASTAL KARNATAKA,1978,AUG,8,745.4
COASTAL KARNATAKA,1978,SEP,9,206.7
COASTAL KARNATAKA,1978,OCT,10,121.5
COASTAL KARNATAKA,1978,NOV,11,76.3
COASTAL KARNATAKA,1978,DEC,12,13.8
COASTAL KARNATAKA,1979,JAN,1,0.8
COASTAL KARNATAKA,1979,FEB,2,0.2
COASTAL KARNATAKA,1979,MAR,3,0.2
COASTAL KARNATAKA,1979,APR,4,11.7
COASTAL KARNATAKA,1979,MAY,5,12.2
COASTAL KARNATAKA,1979,JUN,6,735.3
COASTAL KARNATAKA,1979,JUL,7,962.7
COASTAL KARNATAKA,1979,AUG,8,619.4
COASTAL KARNATAKA,1979,SEP,9,238.6
COASTAL KARNATAKA,1979,OCT,10,127.3
COASTAL KARNATAKA,1979,NOV,11,111.8
COASTAL KARNATAKA,1979,DEC,12,3.3
COASTAL KARNATAKA,1980,JAN,1,0.0
COASTAL KARNATAKA,1980,FEB,2,0.0
COASTAL KARNATAKA,1980,MAR,3,0.8
COASTAL KARNATAKA,1980,APR,4,78.6
COASTAL KARNATAKA,1980,MAY,5,57.1
COASTAL KARNATAKA,1980,JUN,6,1193.3
COASTAL KARNATAKA,1980,JUL,7,1057.7
COASTAL KARNATAKA,1980,AUG,8,1004.7
COASTAL KARNATAKA,1980,SEP,9,199.5
COASTAL KARNATAKA,1980,OCT,10,95.0
COASTAL KARNATAKA,1980,NOV,11,71.3
COASTAL KARNATAKA,1980,DEC,12,4.1
COASTAL KARNATAKA,1981,JAN,1,0.7
COASTAL KARNATAKA,1981,FEB,2,0.0
COASTAL KARNATAKA,1981,MAR,3,1.9
COASTAL KARNATAKA,1981,APR,4,17.0
COASTAL KARNATAKA,1981,MAY,5,58.1
COASTAL KARNATAKA,1981,JUN,6,1013.7
COASTAL KARNATAKA,1981,JUL,7,1049.3
COASTAL KARNATAKA,1981,AUG,8,1187.4
COASTAL KARNATAKA,1981,SEP,9,340.7
COASTAL KARNATAKA,1981,OCT,10,119.9
COASTAL KARNATAKA,1981,NOV,11,56.7
COASTAL KARNATAKA,1981,DEC,12,3.2
COASTAL KARNATAKA,1982,JAN,1,0.0
COASTAL KARNATAKA,1982,FEB,2,0.3
COASTAL KARNATAKA,1982,MAR,3,0.3
COASTAL KARNATAKA,1982,APR,4,3.2
COASTAL KARNATAKA,1982,MAY,5,87.5
COASTAL KARNATAKA,1982,JUN,6,808.6
COASTAL KARNATAKA,1982,JUL,7,1258.7
COASTAL KARNATAKA,1982,AUG,8,1579.1
COASTAL KARNATAKA,1982,SEP,9,151.8
COASTAL KARNATAKA,1982,OCT,10,138.3
COASTAL KARNATAKA,1982,NOV,11,62.6
COASTAL KARNATAKA,1982,DEC,12,0.3
COASTAL KARNATAKA,1983,JAN,1,0.0
COASTAL KARNATAKA,1983,FEB,2,0.0
COASTAL KARNATAKA,1983,MAR,3,0.0
COASTAL KARNATAKA,1983,APR,4,0.0
COASTAL KARNATAKA,1983,MAY,5,24.4
COASTAL KARNATAKA,1983,JUN,6,712.6
COASTAL KARNATAKA,1983,JUL,7,1160.4
COASTAL KARNATAKA,1983,AUG,8,1231.8
COASTAL KARNATAKA,1983,SEP,9,596.5
COASTAL KARNATAKA,1983,OCT,10,140.9
COASTAL KARNATAKA,1983,NOV,11,50.3
COASTAL KARNATAKA,1983,DEC,12,25.2
COASTAL KARNATAKA,1984,JAN,1,4.3
COASTAL KARNATAKA,1984,FEB,2,6.0
COASTAL KARNATAKA,1984,MAR,3,34.2
COASTAL KARNATAKA,1984,APR,4,46.7
COASTAL KARNATAKA,1984,MAY,5,24.0
COASTAL KARNATAKA,1984,JUN,6,1110.2
COASTAL KARNATAKA,1984,JUL,7,1084.1
COASTAL KARNATAKA,1984,AUG,8,613.6
COASTAL KARNATAKA,1984,SEP,9,196.8
COASTAL KARNATAKA,1984,OCT,10,227.9
COASTAL KARNATAKA,1984,NOV,11,11.2
COASTAL KARNATAKA,1984,DEC,12,0.1
COASTAL KARNATAKA,1985,JAN,1,5.3
COASTAL KARNATAKA,1985,FEB,2,0.0
COASTAL KARNATAKA,1985,MAR,3,1.6
COASTAL KARNATAKA,1985,APR,4,12.9
COASTAL KARNATAKA,1985,MAY,5,76.9
COASTAL KARNATAKA,1985,JUN,6,977.9
COASTAL KARNATAKA,1985,JUL,7,668.5
COASTAL KARNATAKA,1985,AUG,8,844.3
COASTAL KARNATAKA,1985,SEP,9,130.6
COASTAL KARNATAKA,1985,OCT,10,258.6
COASTAL KARNATAKA,1985,NOV,11,27.5
COASTAL KARNATAKA,1985,DEC,12,11.7
COASTAL KARNATAKA,1986,JAN,1,0.3
COASTAL KARNATAKA,1986,FEB,2,0.1
COASTAL KARNATAKA,1986,MAR,3,4.8
COASTAL KARNATAKA,1986,APR,4,6.2
COASTAL KARNATAKA,1986,MAY,5,20.9
COASTAL KARNATAKA,1986,JUN,6,976.5
COASTAL KARNATAKA,1986,JUL,7,723.3
COASTAL KARNATAKA,1986,AUG,8,808.9
COASTAL KARNATAKA,1986,SEP,9,176.3
COASTAL KARNATAKA,1986,OCT,10,102.2
COASTAL KARNATAKA,1986,NOV,11,112.5
COASTAL KARNATAKA,1986,DEC,12,2.5
COASTAL KARNATAKA,1987,JAN,1,0.0
COASTAL KARNATAKA,1987,FEB,2,0.0
COASTAL KARNATAKA,1987,MAR,3,0.2
COASTAL KARNATAKA,1987,APR,4,1.7
COASTAL KARNATAKA,1987,MAY,5,63.5
COASTAL KARNATAKA,1987,JUN,6,728.3
COASTAL KARNATAKA,1987,JUL,7,704.5
COASTAL KARNATAKA,1987,AUG,8,715.6
COASTAL KARNATAKA,1987,SEP,9,180.6
COASTAL KARNATAKA,1987,OCT,10,232.2
COASTAL KARNATAKA,1987,NOV,11,74.9
COASTAL KARNATAKA,1987,DEC,12,14.7
COASTAL KARNATAKA,1988,JAN,1,0.0
COASTAL KARNATAKA,1988,FEB,2,0.2
COASTAL KARNATAKA,1988,MAR,3,0.0
COASTAL KARNATAKA,1988,APR,4,32.0
COASTAL KARNATAKA,1988,MAY,5,28.4
COASTAL KARNATAKA,1988,JUN,6,689.3
COASTAL KARNATAKA,1988,JUL,7,1295.8
COASTAL KARNATAKA,1988,AUG,8,832.6
COASTAL KARNATAKA,1988,SEP,9,451.9
COASTAL KARNATAKA,1988,OCT,10,122.7
COASTAL KARNATAKA,1988,NOV,11,2.4
COASTAL KARNATAKA,1988,DEC,12,11.3
COASTAL KARNATAKA,1989,JAN,1,0.0
COASTAL KARNATAKA,1989,FEB,2,0.0
COASTAL KARNATAKA,1989,MAR,3,8.4
COASTAL KARNATAKA,1989,APR,4,22.4
COASTAL KARNATAKA,1989,MAY,5,53.6
COASTAL KARNATAKA,1989,JUN,6,982.5
COASTAL KARNATAKA,1989,JUL,7,914.4
COASTAL KARNATAKA,1989,AUG,8,829.3
COASTAL KARNATAKA,1989,SEP,9,234.7
COASTAL KARNATAKA,1989,OCT,10,138.1
COASTAL KARNATAKA,1989,NOV,11,31.9
COASTAL KARNATAKA,1989,DEC,12,0.3
COASTAL KARNATAKA,1990,JAN,1,1.7
COASTAL KARNATAKA,1990,FEB,2,0.0
COASTAL KARNATAKA,1990,MAR,3,0.1
COASTAL KARNATAKA,1990,APR,4,5.2
COASTAL KARNATAKA,1990,MAY,5,343.2
COASTAL KARNATAKA,1990,JUN,6,997.0
COASTAL KARNATAKA,1990,JUL,7,1110.8
COASTAL KARNATAKA,1990,AUG,8,1087.0
COASTAL KARNATAKA,1990,SEP,9,265.4
COASTAL KARNATAKA,1990,OCT,10,215.0
COASTAL KARNATAKA,1990,NOV,11,93.6
COASTAL KARNATAKA,1990,DEC,12,1.5
COASTAL KARNATAKA,1991,JAN,1,0.1
COASTAL KARNATAKA,1991,FEB,2,0.0
COASTAL KARNATAKA,1991,MAR,3,0.3
COASTAL KARNATAKA,1991,APR,4,47.7
COASTAL KARNATAKA,1991,MAY,5,95.9
COASTAL KARNATAKA,1991,JUN,6,939.9
COASTAL KARNATAKA,1991,JUL,7,1501.7
COASTAL KARNATAKA,1991,AUG,8,896.5
COASTAL KARNATAKA,1991,SEP,9,79.5
COASTAL KARNATAKA,1991,OCT,10,111.8
COASTAL KARNATAKA,1991,NOV,11,45.6
COASTAL KARNATAKA,1991,DEC,12,0.7
COASTAL KARNATAKA,1992,JAN,1,0.0
COASTAL KARNATAKA,1992,FEB,2,0.0
COASTAL KARNATAKA,1992,MAR,3,0.0
COASTAL KARNATAKA,1992,APR,4,17.2
COASTAL KARNATAKA,1992,MAY,5,77.0
COASTAL KARNATAKA,1992,JUN,6,873.2
COASTAL KARNATAKA,1992,JUL,7,1087.5
COASTAL KARNATAKA,1992,AUG,8,1097.5
COASTAL KARNATAKA,1992,SEP,9,354.3
COASTAL KARNATAKA,1992,OCT,10,133.6
COASTAL KARNATAKA,1992,NOV,11,241.8
COASTAL KARNATAKA,1992,DEC,12,0.0
COASTAL KARNATAKA,1993,JAN,1,0.0
COASTAL KARNATAKA,1993,FEB,2,0.1
COASTAL KARNATAKA,1993,MAR,3,6.7
COASTAL KARNATAKA,1993,APR,4,21.7
COASTAL KARNATAKA,1993,MAY,5,68.3
COASTAL KARNATAKA,1993,JUN,6,591.2
COASTAL KARNATAKA,1993,JUL,7,1397.3
COASTAL KARNATAKA,1993,AUG,8,742.0
COASTAL KARNATAKA,1993,SEP,9,214.3
COASTAL KARNATAKA,1993,OCT,10,347.4
COASTAL KARNATAKA,1993,NOV,11,40.8
COASTAL KARNATAKA,1993,DEC,12,51.5
COASTAL KARNATAKA,1994,JAN,1,3.5
COASTAL KARNATAKA,1994,FEB,2,0.0
COASTAL KARNATAKA,1994,MAR,3,6.3
COASTAL KARNATAKA,1994,APR,4,72.9
COASTAL KARNATAKA,1994,MAY,5,44.1
COASTAL KARNATAKA,1994,JUN,6,1221.1
COASTAL KARNATAKA,1994,JUL,7,1748.2
COASTAL KARNATAKA,1994,AUG,8,907.0
COASTAL KARNATAKA,1994,SEP,9,268.1
COASTAL KARNATAKA,1994,OCT,10,336.0
COASTAL KARNATAKA,1994,NOV,11,28.6
COASTAL KARNATAKA,1994,DEC,12,0.5
COASTAL KARNATAKA,1995,JAN,1,3.7
COASTAL KARNATAKA,1995,FEB,2,0.0
COASTAL KARNATAKA,1995,MAR,3,0.7
COASTAL KARNATAKA,1995,APR,4,21.1
COASTAL KARNATAKA,1995,MAY,5,137.8
COASTAL KARNATAKA,1995,JUN,6,535.8
COASTAL KARNATAKA,1995,JUL,7,1375.7
COASTAL KARNATAKA,1995,AUG,8,685.1
COASTAL KARNATAKA,1995,SEP,9,348.5
COASTAL KARNATAKA,1995,OCT,10,192.0
COASTAL KARNATAKA,1995,NOV,11,57.4
COASTAL KARNATAKA,1995,DEC,12,0.0
COASTAL KARNATAKA,1996,JAN,1,0.3
COASTAL KARNATAKA,1996,FEB,2,0.0
COASTAL KARNATAKA,1996,MAR,3,0.4
COASTAL KARNATAKA,1996,APR,4,20.3
COASTAL KARNATAKA,1996,MAY,5,26.2
COASTAL KARNATAKA,1996,JUN,6,787.0
COASTAL KARNATAKA,1996,JUL,7,1122.6
COASTAL KARNATAKA,1996,AUG,8,617.9
COASTAL KARNATAKA,1996,SEP,9,289.3
COASTAL KARNATAKA,1996,OCT,10,259.5
COASTAL KARNATAKA,1996,NOV,11,27.5
COASTAL KARNATAKA,1996,DEC,12,37.8
COASTAL KARNATAKA,1997,JAN,1,0.7
COASTAL KARNATAKA,1997,FEB,2,0.0
COASTAL KARNATAKA,1997,MAR,3,14.9
COASTAL KARNATAKA,1997,APR,4,21.5
COASTAL KARNATAKA,1997,MAY,5,23.1
COASTAL KARNATAKA,1997,JUN,6,818.6
COASTAL KARNATAKA,1997,JUL,7,1494.1
COASTAL KARNATAKA,1997,AUG,8,1146.0
COASTAL KARNATAKA,1997,SEP,9,117.1
COASTAL KARNATAKA,1997,OCT,10,148.5
COASTAL KARNATAKA,1997,NOV,11,109.8
COASTAL KARNATAKA,1997,DEC,12,59.2
COASTAL KARNATAKA,1998,JAN,1,0.0
COASTAL KARNATAKA,1998,FEB,2,0.0
COASTAL KARNATAKA,1998,MAR,3,1.4
COASTAL KARNATAKA,1998,APR,4,6.6
COASTAL KARNATAKA,1998,MAY,5,72.0
COASTAL KARNATAKA,1998,JUN,6,966.4
COASTAL KARNATAKA,1998,JUL,7,1092.0
COASTAL KARNATAKA,1998,AUG,8,633.9
COASTAL KARNATAKA,1998,SEP,9,572.8
COASTAL KARNATAKA,1998,OCT,10,271.0
COASTAL KARNATAKA,1998,NOV,11,80.6
COASTAL KARNATAKA,1998,DEC,12,11.3
COASTAL KARNATAKA,1999,JAN,1,0.0
COASTAL KARNATAKA,1999,FEB,2,0.4
COASTAL KARNATAKA,1999,MAR,3,0.4
COASTAL KARNATAKA,1999,APR,4,7.1
COASTAL KARNATAKA,1999,MAY,5,335.5
COASTAL KARNATAKA,1999,JUN,6,854.1
COASTAL KARNATAKA,1999,JUL,7,1525.9
COASTAL KARNATAKA,1999,AUG,8,518.4
COASTAL KARNATAKA,1999,SEP,9,186.5
COASTAL KARNATAKA,1999,OCT,10,338.2
COASTAL KARNATAKA,1999,NOV,11,12.8
COASTAL KARNATAKA,1999,DEC,12,0.5
COASTAL KARNATAKA,2000,JAN,1,14.9
COASTAL KARNATAKA,2000,FEB,2,0.5
COASTAL KARNATAKA,2000,MAR,3,0.9
COASTAL KARNATAKA,2000,APR,4,25.8
COASTAL KARNATAKA,2000,MAY,5,216.4
COASTAL KARNATAKA,2000,JUN,6,966.8
COASTAL KARNATAKA,2000,JUL,7,915.6
COASTAL KARNATAKA,2000,AUG,8,741.7
COASTAL KARNATAKA,2000,SEP,9,279.2
COASTAL KARNATAKA,2000,OCT,10,174.7
COASTAL KARNATAKA,2000,NOV,11,12.5
COASTAL KARNATAKA,2000,DEC,12,2.4
COASTAL KARNATAKA,2001,JAN,1,0.6
COASTAL KARNATAKA,2001,FEB,2,0.4
COASTAL KARNATAKA,2001,MAR,3,0.4
COASTAL KARNATAKA,2001,APR,4,71.4
COASTAL KARNATAKA,2001,MAY,5,156.9
COASTAL KARNATAKA,2001,JUN,6,930.0
COASTAL KARNATAKA,2001,JUL,7,926.9
COASTAL KARNATAKA,2001,AUG,8,654.4
COASTAL KARNATAKA,2001,SEP,9,151.8
COASTAL KARNATAKA,2001,OCT,10,169.7
COASTAL KARNATAKA,2001,NOV,11,48.6
COASTAL KARNATAKA,2001,DEC,12,0.6
COASTAL KARNATAKA,2002,JAN,1,0.6
